Locus,Taxon,Query_Length,Target_Length
DRONM09858,A_gambiae,373,267
DRONM09858,A_maculatus,373,171
DRONM09858,A_melas,373,284
DRONM09858,A_merus,373,325
DRONM09858,A_minimus_new,373,347
DRONM09858,A_quadriannulatus_new,373,346
DRONM09858,A_sinensis,373,239
DRONM09858,A_stephensi,373,234
DRONM09858,C_quinquefasciatus_new,373,332
DRONM09858,D_melanogaster,373,317
DRONM09970,A_farauti,407,190
DRONM09970,C_quinquefasciatus_new,407,350
DRONM12477,A_aegypti,630,65
DRONM12477,A_albimanus,630,86
DRONM12477,A_arabiensis,630,78
DRONM12477,A_christyi,630,56
DRONM12477,A_culicifacies_new,630,61
DRONM12477,A_darlingi,630,87
DRONM12477,A_dirus,630,77
DRONM12477,A_farauti,630,76
DRONM12477,A_funestris,630,74
DRONM12477,A_gambiae,630,44
DRONM12477,A_melas,630,78
DRONM12477,A_merus,630,78
DRONM12477,A_minimus_new,630,77
DRONM12477,A_quadriannulatus_new,630,78
DRONM12477,A_sinensis,630,41
DRONM12477,A_stephensi,630,84
DRONM12477,C_quinquefasciatus_new,630,58
DRONM12477,D_melanogaster,630,100
DRONM12515,A_aegypti,497,374
DRONM12515,A_albimanus,497,380
DRONM12515,A_arabiensis,497,388
DRONM12515,A_atroparvus,497,126
DRONM12515,A_christyi,497,223
DRONM12515,A_culicifacies_new,497,325
DRONM12515,A_darlingi,497,304
DRONM12515,A_dirus,497,342
DRONM12515,A_epiroticus,497,108
DRONM12515,A_farauti,497,96
DRONM12515,A_funestris,497,365
DRONM12515,A_gambiae,497,328
DRONM12515,A_maculatus,497,159
DRONM12515,A_melas,497,312
DRONM12515,A_merus,497,348
DRONM12515,A_minimus_new,497,355
DRONM12515,A_quadriannulatus_new,497,297
DRONM12515,A_sinensis,497,201
DRONM12515,A_stephensi,497,369
DRONM12515,C_quinquefasciatus_new,497,374
DRONM12515,D_melanogaster,497,373
DRONM12855,A_aegypti,182,149
DRONM12855,A_albimanus,182,181
DRONM12855,A_arabiensis,182,181
DRONM12855,A_christyi,182,176
DRONM12855,A_culicifacies_new,182,181
DRONM12855,A_darlingi,182,181
DRONM12855,A_dirus,182,181
DRONM12855,A_epiroticus,182,181
DRONM12855,A_funestris,182,181
DRONM12855,A_gambiae,182,148
DRONM12855,A_maculatus,182,180
DRONM12855,A_melas,182,179
DRONM12855,A_merus,182,181
DRONM12855,A_minimus_new,182,181
DRONM12855,A_quadriannulatus_new,182,181
DRONM12855,A_sinensis,182,149
DRONM12855,A_stephensi,182,181
DRONM12855,C_quinquefasciatus_new,182,181
DRONM12855,D_melanogaster,182,142
DRONM12964,A_aegypti,398,279
DRONM12964,A_albimanus,398,327
DRONM12964,A_arabiensis,398,298
DRONM12964,A_christyi,398,153
DRONM12964,A_culicifacies_new,398,305
DRONM12964,A_darlingi,398,198
DRONM12964,A_dirus,398,331
DRONM12964,A_epiroticus,398,160
DRONM12964,A_farauti,398,360
DRONM12964,A_funestris,398,366
DRONM12964,A_gambiae,398,327
DRONM12964,A_maculatus,398,87
DRONM12964,A_melas,398,205
DRONM12964,A_merus,398,195
DRONM12964,A_minimus_new,398,362
DRONM12964,A_quadriannulatus_new,398,359
DRONM12964,A_sinensis,398,121
DRONM12964,A_stephensi,398,327
DRONM12964,C_quinquefasciatus_new,398,354
DRONM12964,D_melanogaster,398,284
DRONM12986,A_aegypti,1125,693
DRONM12986,A_albimanus,1125,638
DRONM12986,A_arabiensis,1125,559
DRONM12986,A_atroparvus,1125,297
DRONM12986,A_christyi,1125,189
DRONM12986,A_culicifacies_new,1125,577
DRONM12986,A_darlingi,1125,510
DRONM12986,A_dirus,1125,524
DRONM12986,A_epiroticus,1125,294
DRONM12986,A_farauti,1125,609
DRONM12986,A_funestris,1125,735
DRONM12986,A_gambiae,1125,614
DRONM12986,A_maculatus,1125,426
DRONM12986,A_melas,1125,301
DRONM12986,A_merus,1125,414
DRONM12986,A_minimus_new,1125,726
DRONM12986,A_quadriannulatus_new,1125,658
DRONM12986,A_sinensis,1125,287
DRONM12986,A_stephensi,1125,773
DRONM12986,C_quinquefasciatus_new,1125,1034
DRONM12986,D_melanogaster,1125,830
DROOB01787,A_aegypti,182,170
DROOB01787,A_albimanus,182,181
DROOB01787,A_arabiensis,182,181
DROOB01787,A_christyi,182,176
DROOB01787,A_culicifacies_new,182,181
DROOB01787,A_darlingi,182,181
DROOB01787,A_dirus,182,181
DROOB01787,A_epiroticus,182,181
DROOB01787,A_funestris,182,181
DROOB01787,A_gambiae,182,148
DROOB01787,A_maculatus,182,180
DROOB01787,A_melas,182,179
DROOB01787,A_merus,182,181
DROOB01787,A_minimus_new,182,181
DROOB01787,A_quadriannulatus_new,182,181
DROOB01787,A_sinensis,182,149
DROOB01787,A_stephensi,182,179
DROOB01787,C_quinquefasciatus_new,182,181
DROOB01787,D_melanogaster,182,139
DROOB01833,A_aegypti,495,160
DROOB01833,A_albimanus,495,293
DROOB01833,A_arabiensis,495,74
DROOB01833,A_christyi,495,125
DROOB01833,A_culicifacies_new,495,234
DROOB01833,A_darlingi,495,245
DROOB01833,A_dirus,495,172
DROOB01833,A_farauti,495,168
DROOB01833,A_funestris,495,280
DROOB01833,A_gambiae,495,173
DROOB01833,A_melas,495,100
DROOB01833,A_merus,495,137
DROOB01833,A_minimus_new,495,240
DROOB01833,A_quadriannulatus_new,495,184
DROOB01833,A_sinensis,495,56
DROOB01833,A_stephensi,495,285
DROOB01833,C_quinquefasciatus_new,495,362
DROOB01833,D_melanogaster,495,438
DROOB01834,A_aegypti,550,526
DROOB01834,A_albimanus,550,541
DROOB01834,A_arabiensis,550,518
DROOB01834,A_atroparvus,550,382
DROOB01834,A_christyi,550,413
DROOB01834,A_culicifacies_new,550,541
DROOB01834,A_darlingi,550,540
DROOB01834,A_dirus,550,499
DROOB01834,A_epiroticus,550,361
DROOB01834,A_funestris,550,485
DROOB01834,A_gambiae,550,518
DROOB01834,A_maculatus,550,496
DROOB01834,A_melas,550,471
DROOB01834,A_merus,550,511
DROOB01834,A_minimus_new,550,542
DROOB01834,A_quadriannulatus_new,550,544
DROOB01834,A_sinensis,550,425
DROOB01834,A_stephensi,550,542
DROOB01834,C_quinquefasciatus_new,550,541
DROOB01834,D_melanogaster,550,470
DROOB01888,A_aegypti,301,191
DROOB01888,A_albimanus,301,255
DROOB01888,A_arabiensis,301,138
DROOB01888,A_darlingi,301,132
DROOB01888,A_dirus,301,150
DROOB01888,A_farauti,301,162
DROOB01888,A_funestris,301,172
DROOB01888,A_gambiae,301,80
DROOB01888,A_stephensi,301,165
DROOB01888,C_quinquefasciatus_new,301,238
DROOB01888,D_melanogaster,301,128
DROOB01891,A_aegypti,897,817
DROOB01891,A_albimanus,897,757
DROOB01891,A_arabiensis,897,803
DROOB01891,A_christyi,897,180
DROOB01891,A_culicifacies_new,897,313
DROOB01891,A_darlingi,897,528
DROOB01891,A_dirus,897,793
DROOB01891,A_epiroticus,897,137
DROOB01891,A_farauti,897,199
DROOB01891,A_funestris,897,789
DROOB01891,A_gambiae,897,348
DROOB01891,A_maculatus,897,197
DROOB01891,A_melas,897,152
DROOB01891,A_merus,897,218
DROOB01891,A_minimus_new,897,311
DROOB01891,A_quadriannulatus_new,897,363
DROOB01891,A_sinensis,897,52
DROOB01891,A_stephensi,897,775
DROOB01891,C_quinquefasciatus_new,897,845
DROOB01891,D_melanogaster,897,761
DROOB02009,D_melanogaster,220,101
DROOB03117,A_albimanus,417,227
DROOB03117,A_arabiensis,417,193
DROOB03117,A_farauti,417,190
DROOB03117,A_funestris,417,261
DROOB03117,A_gambiae,417,166
DROOB03117,A_stephensi,417,194
DROOB03117,C_quinquefasciatus_new,417,131
DROOB03117,D_melanogaster,417,263
DROOB09943,A_aegypti,614,564
DROOB09943,A_albimanus,614,572
DROOB09943,A_arabiensis,614,560
DROOB09943,A_atroparvus,614,43
DROOB09943,A_christyi,614,493
DROOB09943,A_culicifacies_new,614,550
DROOB09943,A_darlingi,614,559
DROOB09943,A_dirus,614,548
DROOB09943,A_epiroticus,614,436
DROOB09943,A_farauti,614,566
DROOB09943,A_funestris,614,495
DROOB09943,A_gambiae,614,542
DROOB09943,A_maculatus,614,310
DROOB09943,A_melas,614,528
DROOB09943,A_merus,614,551
DROOB09943,A_minimus_new,614,589
DROOB09943,A_quadriannulatus_new,614,589
DROOB09943,A_sinensis,614,515
DROOB09943,A_stephensi,614,555
DROOB09943,C_quinquefasciatus_new,614,552
DROOB09943,D_melanogaster,614,554
DROOB12085,A_aegypti,1823,131
DROOB12085,A_albimanus,1823,116
DROOB12085,A_christyi,1823,45
DROOB12085,A_culicifacies_new,1823,49
DROOB12085,A_darlingi,1823,85
DROOB12085,A_dirus,1823,231
DROOB12085,A_farauti,1823,292
DROOB12085,A_funestris,1823,170
DROOB12085,A_gambiae,1823,85
DROOB12085,A_melas,1823,37
DROOB12085,A_merus,1823,58
DROOB12085,A_minimus_new,1823,114
DROOB12085,A_quadriannulatus_new,1823,58
DROOB12085,A_stephensi,1823,118
DROOB12085,C_quinquefasciatus_new,1823,318
DROOB12085,D_melanogaster,1823,223
DROOB12130,A_aegypti,607,335
DROOB12130,A_albimanus,607,174
DROOB12130,A_arabiensis,607,176
DROOB12130,A_darlingi,607,84
DROOB12130,A_dirus,607,136
DROOB12130,A_farauti,607,573
DROOB12130,A_funestris,607,253
DROOB12130,A_stephensi,607,128
DROOB12130,C_quinquefasciatus_new,607,446
DROOB12130,D_melanogaster,607,263
DROOB12757,A_aegypti,630,445
DROOB12757,A_albimanus,630,391
DROOB12757,A_arabiensis,630,359
DROOB12757,A_atroparvus,630,73
DROOB12757,A_christyi,630,310
DROOB12757,A_culicifacies_new,630,357
DROOB12757,A_darlingi,630,182
DROOB12757,A_dirus,630,378
DROOB12757,A_epiroticus,630,121
DROOB12757,A_farauti,630,279
DROOB12757,A_funestris,630,344
DROOB12757,A_gambiae,630,355
DROOB12757,A_maculatus,630,137
DROOB12757,A_melas,630,115
DROOB12757,A_merus,630,250
DROOB12757,A_minimus_new,630,433
DROOB12757,A_quadriannulatus_new,630,435
DROOB12757,A_sinensis,630,186
DROOB12757,A_stephensi,630,381
DROOB12757,C_quinquefasciatus_new,630,435
DROOB12757,D_melanogaster,630,405
DROOB12781,A_aegypti,413,269
DROOB12781,A_albimanus,413,319
DROOB12781,A_arabiensis,413,266
DROOB12781,A_atroparvus,413,203
DROOB12781,A_christyi,413,229
DROOB12781,A_culicifacies_new,413,213
DROOB12781,A_darlingi,413,306
DROOB12781,A_dirus,413,332
DROOB12781,A_epiroticus,413,286
DROOB12781,A_farauti,413,385
DROOB12781,A_funestris,413,274
DROOB12781,A_gambiae,413,338
DROOB12781,A_maculatus,413,181
DROOB12781,A_melas,413,291
DROOB12781,A_merus,413,322
DROOB12781,A_minimus_new,413,372
DROOB12781,A_quadriannulatus_new,413,349
DROOB12781,A_sinensis,413,291
DROOB12781,A_stephensi,413,246
DROOB12781,C_quinquefasciatus_new,413,365
DROOB12781,D_melanogaster,413,303
DROOB13367,A_aegypti,381,183
DROOB13367,A_albimanus,381,149
DROOB13367,A_arabiensis,381,56
DROOB13367,A_darlingi,381,77
DROOB13367,A_dirus,381,77
DROOB13367,A_farauti,381,184
DROOB13367,A_funestris,381,155
DROOB13367,A_gambiae,381,68
DROOB13367,A_stephensi,381,186
DROOB13367,C_quinquefasciatus_new,381,275
DROOB13367,D_melanogaster,381,200
DROOB13394,A_aegypti,746,144
DROOB13394,A_albimanus,746,158
DROOB13394,A_arabiensis,746,147
DROOB13394,A_atroparvus,746,64
DROOB13394,A_christyi,746,132
DROOB13394,A_culicifacies_new,746,124
DROOB13394,A_darlingi,746,124
DROOB13394,A_dirus,746,189
DROOB13394,A_epiroticus,746,106
DROOB13394,A_farauti,746,161
DROOB13394,A_funestris,746,194
DROOB13394,A_gambiae,746,201
DROOB13394,A_maculatus,746,141
DROOB13394,A_melas,746,126
DROOB13394,A_merus,746,147
DROOB13394,A_minimus_new,746,149
DROOB13394,A_quadriannulatus_new,746,147
DROOB13394,A_stephensi,746,184
DROOB13394,C_quinquefasciatus_new,746,208
DROOB13394,D_melanogaster,746,302
DROOB13738,A_aegypti,1348,160
DROOB13738,A_albimanus,1348,93
DROOB13738,A_arabiensis,1348,166
DROOB13738,A_dirus,1348,221
DROOB13738,A_farauti,1348,278
DROOB13738,A_funestris,1348,222
DROOB13738,A_gambiae,1348,267
DROOB13738,A_stephensi,1348,140
DROOB13738,C_quinquefasciatus_new,1348,565
DROOB13738,D_melanogaster,1348,655
DROOB13752,A_aegypti,528,206
DROOB13752,A_albimanus,528,237
DROOB13752,A_arabiensis,528,190
DROOB13752,A_darlingi,528,122
DROOB13752,A_dirus,528,207
DROOB13752,A_farauti,528,336
DROOB13752,A_funestris,528,52
DROOB13752,A_stephensi,528,211
DROOB13752,C_quinquefasciatus_new,528,311
DROOB13752,D_melanogaster,528,297
DROOB13903,A_aegypti,363,125
DROOB13903,A_albimanus,363,205
DROOB13903,A_arabiensis,363,169
DROOB13903,A_atroparvus,363,81
DROOB13903,A_christyi,363,55
DROOB13903,A_culicifacies_new,363,140
DROOB13903,A_darlingi,363,134
DROOB13903,A_dirus,363,71
DROOB13903,A_epiroticus,363,53
DROOB13903,A_farauti,363,73
DROOB13903,A_funestris,363,213
DROOB13903,A_gambiae,363,53
DROOB13903,A_merus,363,63
DROOB13903,A_minimus_new,363,256
DROOB13903,A_quadriannulatus_new,363,92
DROOB13903,A_sinensis,363,39
DROOB13903,A_stephensi,363,157
DROOB13903,C_quinquefasciatus_new,363,232
DROOB13903,D_melanogaster,363,290
DROOB14445,A_aegypti,648,38
DROOB14445,A_albimanus,648,106
DROOB14445,A_arabiensis,648,129
DROOB14445,A_christyi,648,49
DROOB14445,A_culicifacies_new,648,78
DROOB14445,A_darlingi,648,128
DROOB14445,A_farauti,648,127
DROOB14445,A_funestris,648,134
DROOB14445,A_gambiae,648,38
DROOB14445,A_merus,648,49
DROOB14445,A_minimus_new,648,40
DROOB14445,A_quadriannulatus_new,648,49
DROOB14445,A_stephensi,648,104
DROOB14445,C_quinquefasciatus_new,648,52
DROOB14445,D_melanogaster,648,247
DROOB14639,A_aegypti,1180,1003
DROOB14639,A_albimanus,1180,1022
DROOB14639,A_arabiensis,1180,958
DROOB14639,A_atroparvus,1180,200
DROOB14639,A_christyi,1180,382
DROOB14639,A_culicifacies_new,1180,850
DROOB14639,A_darlingi,1180,939
DROOB14639,A_dirus,1180,1079
DROOB14639,A_epiroticus,1180,419
DROOB14639,A_farauti,1180,1097
DROOB14639,A_funestris,1180,1024
DROOB14639,A_gambiae,1180,1010
DROOB14639,A_maculatus,1180,651
DROOB14639,A_melas,1180,490
DROOB14639,A_merus,1180,568
DROOB14639,A_minimus_new,1180,1101
DROOB14639,A_quadriannulatus_new,1180,730
DROOB14639,A_sinensis,1180,370
DROOB14639,A_stephensi,1180,1063
DROOB14639,C_quinquefasciatus_new,1180,1055
DROOB14639,D_melanogaster,1180,673
DROOB15680,A_aegypti,1126,674
DROOB15680,A_albimanus,1126,741
DROOB15680,A_arabiensis,1126,622
DROOB15680,A_atroparvus,1126,291
DROOB15680,A_christyi,1126,317
DROOB15680,A_culicifacies_new,1126,507
DROOB15680,A_darlingi,1126,511
DROOB15680,A_dirus,1126,704
DROOB15680,A_epiroticus,1126,251
DROOB15680,A_farauti,1126,692
DROOB15680,A_funestris,1126,704
DROOB15680,A_gambiae,1126,554
DROOB15680,A_maculatus,1126,412
DROOB15680,A_melas,1126,301
DROOB15680,A_merus,1126,400
DROOB15680,A_minimus_new,1126,774
DROOB15680,A_quadriannulatus_new,1126,686
DROOB15680,A_sinensis,1126,251
DROOB15680,A_stephensi,1126,689
DROOB15680,C_quinquefasciatus_new,1126,1038
DROOB15680,D_melanogaster,1126,857
DROOB15869,A_aegypti,505,374
DROOB15869,A_albimanus,505,389
DROOB15869,A_arabiensis,505,372
DROOB15869,A_atroparvus,505,117
DROOB15869,A_christyi,505,263
DROOB15869,A_culicifacies_new,505,325
DROOB15869,A_darlingi,505,320
DROOB15869,A_dirus,505,349
DROOB15869,A_epiroticus,505,173
DROOB15869,A_farauti,505,96
DROOB15869,A_funestris,505,358
DROOB15869,A_gambiae,505,340
DROOB15869,A_maculatus,505,210
DROOB15869,A_melas,505,284
DROOB15869,A_merus,505,260
DROOB15869,A_minimus_new,505,374
DROOB15869,A_quadriannulatus_new,505,349
DROOB15869,A_sinensis,505,170
DROOB15869,A_stephensi,505,361
DROOB15869,C_quinquefasciatus_new,505,374
DROOB15869,D_melanogaster,505,447
DROOB18480,D_melanogaster,601,271
DROOB18949,A_aegypti,449,138
DROOB18949,A_albimanus,449,162
DROOB18949,A_arabiensis,449,181
DROOB18949,A_darlingi,449,148
DROOB18949,A_dirus,449,156
DROOB18949,A_farauti,449,106
DROOB18949,A_funestris,449,176
DROOB18949,A_gambiae,449,207
DROOB18949,A_minimus_new,449,206
DROOB18949,A_quadriannulatus_new,449,246
DROOB18949,A_stephensi,449,167
DROOB18949,C_quinquefasciatus_new,449,144
DROOB18949,D_melanogaster,449,210
DROOB18962,A_aegypti,311,86
DROOB18962,A_albimanus,311,181
DROOB18962,A_arabiensis,311,167
DROOB18962,A_atroparvus,311,60
DROOB18962,A_christyi,311,44
DROOB18962,A_culicifacies_new,311,111
DROOB18962,A_darlingi,311,103
DROOB18962,A_dirus,311,181
DROOB18962,A_farauti,311,212
DROOB18962,A_funestris,311,179
DROOB18962,A_gambiae,311,118
DROOB18962,A_melas,311,140
DROOB18962,A_merus,311,103
DROOB18962,A_minimus_new,311,152
DROOB18962,A_quadriannulatus_new,311,157
DROOB18962,A_sinensis,311,46
DROOB18962,A_stephensi,311,152
DROOB18962,C_quinquefasciatus_new,311,212
DROOB18962,D_melanogaster,311,205
DROOB18968,A_aegypti,219,185
DROOB18968,A_albimanus,219,183
DROOB18968,A_arabiensis,219,185
DROOB18968,A_atroparvus,219,188
DROOB18968,A_christyi,219,181
DROOB18968,A_culicifacies_new,219,219
DROOB18968,A_darlingi,219,185
DROOB18968,A_dirus,219,191
DROOB18968,A_epiroticus,219,142
DROOB18968,A_farauti,219,231
DROOB18968,A_funestris,219,185
DROOB18968,A_gambiae,219,202
DROOB18968,A_maculatus,219,121
DROOB18968,A_melas,219,186
DROOB18968,A_merus,219,215
DROOB18968,A_minimus_new,219,185
DROOB18968,A_quadriannulatus_new,219,216
DROOB18968,A_sinensis,219,130
DROOB18968,A_stephensi,219,185
DROOB18968,C_quinquefasciatus_new,219,185
DROOB18968,D_melanogaster,219,185
DROOB19355,A_aegypti,816,614
DROOB19355,A_albimanus,816,648
DROOB19355,A_arabiensis,816,600
DROOB19355,A_atroparvus,816,108
DROOB19355,A_christyi,816,275
DROOB19355,A_culicifacies_new,816,362
DROOB19355,A_darlingi,816,505
DROOB19355,A_dirus,816,692
DROOB19355,A_epiroticus,816,110
DROOB19355,A_farauti,816,528
DROOB19355,A_funestris,816,578
DROOB19355,A_gambiae,816,434
DROOB19355,A_maculatus,816,259
DROOB19355,A_melas,816,174
DROOB19355,A_merus,816,254
DROOB19355,A_minimus_new,816,451
DROOB19355,A_quadriannulatus_new,816,542
DROOB19355,A_sinensis,816,131
DROOB19355,A_stephensi,816,541
DROOB19355,C_quinquefasciatus_new,816,719
DROOB19355,D_melanogaster,816,557
DROOB19643,A_aegypti,620,76
DROOB19643,A_albimanus,620,89
DROOB19643,A_arabiensis,620,78
DROOB19643,A_christyi,620,55
DROOB19643,A_culicifacies_new,620,56
DROOB19643,A_darlingi,620,104
DROOB19643,A_dirus,620,77
DROOB19643,A_farauti,620,76
DROOB19643,A_funestris,620,74
DROOB19643,A_gambiae,620,49
DROOB19643,A_maculatus,620,38
DROOB19643,A_merus,620,78
DROOB19643,A_minimus_new,620,77
DROOB19643,A_quadriannulatus_new,620,78
DROOB19643,A_sinensis,620,39
DROOB19643,A_stephensi,620,83
DROOB19643,C_quinquefasciatus_new,620,58
DROOB19643,D_melanogaster,620,229
DROOB19774,A_aegypti,1337,166
DROOB19774,A_albimanus,1337,137
DROOB19774,A_arabiensis,1337,168
DROOB19774,A_darlingi,1337,100
DROOB19774,A_dirus,1337,136
DROOB19774,A_funestris,1337,209
DROOB19774,A_stephensi,1337,276
DROOB19774,C_quinquefasciatus_new,1337,324
DROOB19774,D_melanogaster,1337,359
DROOB20029,A_aegypti,630,551
DROOB20029,A_albimanus,630,449
DROOB20029,A_arabiensis,630,478
DROOB20029,A_atroparvus,630,276
DROOB20029,A_christyi,630,296
DROOB20029,A_culicifacies_new,630,433
DROOB20029,A_darlingi,630,459
DROOB20029,A_dirus,630,488
DROOB20029,A_epiroticus,630,153
DROOB20029,A_farauti,630,470
DROOB20029,A_funestris,630,504
DROOB20029,A_gambiae,630,552
DROOB20029,A_maculatus,630,334
DROOB20029,A_melas,630,350
DROOB20029,A_merus,630,302
DROOB20029,A_minimus_new,630,505
DROOB20029,A_quadriannulatus_new,630,450
DROOB20029,A_sinensis,630,359
DROOB20029,A_stephensi,630,494
DROOB20029,C_quinquefasciatus_new,630,490
DROOB20029,D_melanogaster,630,514
DROOB20206,A_aegypti,477,422
DROOB20206,A_albimanus,477,430
DROOB20206,A_arabiensis,477,426
DROOB20206,A_christyi,477,397
DROOB20206,A_culicifacies_new,477,421
DROOB20206,A_darlingi,477,420
DROOB20206,A_dirus,477,422
DROOB20206,A_epiroticus,477,324
DROOB20206,A_farauti,477,88
DROOB20206,A_funestris,477,421
DROOB20206,A_gambiae,477,446
DROOB20206,A_maculatus,477,368
DROOB20206,A_melas,477,372
DROOB20206,A_merus,477,407
DROOB20206,A_minimus_new,477,435
DROOB20206,A_quadriannulatus_new,477,461
DROOB20206,A_sinensis,477,289
DROOB20206,A_stephensi,477,421
DROOB20206,C_quinquefasciatus_new,477,447
DROOB20206,D_melanogaster,477,396
DROOB20581,A_aegypti,139,112
DROOB20581,A_albimanus,139,71
DROOB20581,A_arabiensis,139,77
DROOB20581,A_dirus,139,98
DROOB20581,A_farauti,139,132
DROOB20581,A_funestris,139,75
DROOB20581,A_gambiae,139,79
DROOB20581,A_stephensi,139,77
DROOB20581,C_quinquefasciatus_new,139,98
DROOB20581,D_melanogaster,139,115
DROOB21236,D_melanogaster,318,136
DROOB21238,A_aegypti,928,728
DROOB21238,A_albimanus,928,681
DROOB21238,A_arabiensis,928,855
DROOB21238,A_atroparvus,928,104
DROOB21238,A_christyi,928,493
DROOB21238,A_culicifacies_new,928,705
DROOB21238,A_darlingi,928,828
DROOB21238,A_dirus,928,872
DROOB21238,A_epiroticus,928,474
DROOB21238,A_farauti,928,905
DROOB21238,A_funestris,928,738
DROOB21238,A_gambiae,928,724
DROOB21238,A_maculatus,928,373
DROOB21238,A_melas,928,515
DROOB21238,A_merus,928,550
DROOB21238,A_minimus_new,928,759
DROOB21238,A_quadriannulatus_new,928,734
DROOB21238,A_sinensis,928,313
DROOB21238,A_stephensi,928,854
DROOB21238,C_quinquefasciatus_new,928,905
DROOB21238,D_melanogaster,928,753
DROOB21425,A_aegypti,447,380
DROOB21425,A_albimanus,447,378
DROOB21425,A_arabiensis,447,415
DROOB21425,A_atroparvus,447,201
DROOB21425,A_christyi,447,268
DROOB21425,A_culicifacies_new,447,418
DROOB21425,A_darlingi,447,357
DROOB21425,A_dirus,447,403
DROOB21425,A_epiroticus,447,237
DROOB21425,A_farauti,447,445
DROOB21425,A_funestris,447,418
DROOB21425,A_gambiae,447,363
DROOB21425,A_maculatus,447,226
DROOB21425,A_melas,447,318
DROOB21425,A_merus,447,314
DROOB21425,A_minimus_new,447,429
DROOB21425,A_quadriannulatus_new,447,445
DROOB21425,A_sinensis,447,247
DROOB21425,A_stephensi,447,388
DROOB21425,C_quinquefasciatus_new,447,353
DROOB21425,D_melanogaster,447,299
DROOB21606,A_aegypti,391,278
DROOB21606,A_albimanus,391,332
DROOB21606,A_arabiensis,391,336
DROOB21606,A_christyi,391,175
DROOB21606,A_culicifacies_new,391,305
DROOB21606,A_darlingi,391,274
DROOB21606,A_dirus,391,338
DROOB21606,A_epiroticus,391,160
DROOB21606,A_farauti,391,358
DROOB21606,A_funestris,391,360
DROOB21606,A_gambiae,391,313
DROOB21606,A_maculatus,391,100
DROOB21606,A_melas,391,211
DROOB21606,A_merus,391,200
DROOB21606,A_minimus_new,391,363
DROOB21606,A_quadriannulatus_new,391,395
DROOB21606,A_sinensis,391,114
DROOB21606,A_stephensi,391,331
DROOB21606,C_quinquefasciatus_new,391,358
DROOB21606,D_melanogaster,391,285
DROOB23462,A_aegypti,359,177
DROOB23462,A_albimanus,359,234
DROOB23462,A_arabiensis,359,195
DROOB23462,A_christyi,359,134
DROOB23462,A_culicifacies_new,359,286
DROOB23462,A_darlingi,359,285
DROOB23462,A_dirus,359,291
DROOB23462,A_epiroticus,359,158
DROOB23462,A_funestris,359,284
DROOB23462,A_gambiae,359,242
DROOB23462,A_merus,359,133
DROOB23462,A_minimus_new,359,286
DROOB23462,A_quadriannulatus_new,359,283
DROOB23462,A_sinensis,359,44
DROOB23462,A_stephensi,359,273
DROOB23462,C_quinquefasciatus_new,359,290
DROOB23462,D_melanogaster,359,210
DROPE01433,A_aegypti,577,383
DROPE01433,A_albimanus,577,357
DROPE01433,A_arabiensis,577,372
DROPE01433,A_atroparvus,577,134
DROPE01433,A_christyi,577,229
DROPE01433,A_culicifacies_new,577,325
DROPE01433,A_darlingi,577,283
DROPE01433,A_dirus,577,361
DROPE01433,A_epiroticus,577,173
DROPE01433,A_farauti,577,96
DROPE01433,A_funestris,577,371
DROPE01433,A_gambiae,577,340
DROPE01433,A_maculatus,577,196
DROPE01433,A_melas,577,284
DROPE01433,A_merus,577,260
DROPE01433,A_minimus_new,577,374
DROPE01433,A_quadriannulatus_new,577,372
DROPE01433,A_sinensis,577,181
DROPE01433,A_stephensi,577,361
DROPE01433,C_quinquefasciatus_new,577,385
DROPE01433,D_melanogaster,577,484
DROPE02172,A_aegypti,614,565
DROPE02172,A_albimanus,614,572
DROPE02172,A_arabiensis,614,558
DROPE02172,A_atroparvus,614,43
DROPE02172,A_christyi,614,426
DROPE02172,A_culicifacies_new,614,506
DROPE02172,A_darlingi,614,557
DROPE02172,A_dirus,614,548
DROPE02172,A_epiroticus,614,386
DROPE02172,A_farauti,614,496
DROPE02172,A_funestris,614,495
DROPE02172,A_gambiae,614,556
DROPE02172,A_maculatus,614,344
DROPE02172,A_melas,614,528
DROPE02172,A_merus,614,551
DROPE02172,A_minimus_new,614,614
DROPE02172,A_quadriannulatus_new,614,589
DROPE02172,A_sinensis,614,480
DROPE02172,A_stephensi,614,546
DROPE02172,C_quinquefasciatus_new,614,556
DROPE02172,D_melanogaster,614,538
DROPE07777,A_aegypti,138,112
DROPE07777,A_albimanus,138,77
DROPE07777,A_arabiensis,138,98
DROPE07777,A_dirus,138,98
DROPE07777,A_farauti,138,132
DROPE07777,A_gambiae,138,79
DROPE07777,A_stephensi,138,72
DROPE07777,C_quinquefasciatus_new,138,98
DROPE07777,D_melanogaster,138,121
DROPE07837,A_aegypti,646,53
DROPE07837,A_albimanus,646,125
DROPE07837,A_arabiensis,646,129
DROPE07837,A_christyi,646,50
DROPE07837,A_culicifacies_new,646,78
DROPE07837,A_darlingi,646,128
DROPE07837,A_farauti,646,128
DROPE07837,A_funestris,646,134
DROPE07837,A_gambiae,646,88
DROPE07837,A_merus,646,38
DROPE07837,A_minimus_new,646,40
DROPE07837,A_quadriannulatus_new,646,42
DROPE07837,A_stephensi,646,111
DROPE07837,C_quinquefasciatus_new,646,200
DROPE07837,D_melanogaster,646,216
DROPE07971,A_aegypti,395,265
DROPE07971,A_albimanus,395,296
DROPE07971,A_arabiensis,395,203
