id,r1,r2,ref,augustus
SRR6475858,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475858_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475858_2.fastq,,saccharomyces
SRR6475859,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475859_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475859_2.fastq,,saccharomyces
SRR6475860,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475860_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475860_2.fastq,,saccharomyces
SRR6475861,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475861_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475861_2.fastq,,saccharomyces
SRR6475862,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475862_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475862_2.fastq,,saccharomyces
SRR6475863,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475863_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475863_2.fastq,,saccharomyces
SRR6475864,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475864_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475864_2.fastq,,saccharomyces
SRR6475865,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475865_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475865_2.fastq,,saccharomyces
SRR6475866,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475866_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475866_2.fastq,,saccharomyces
SRR6475867,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475867_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475867_2.fastq,,saccharomyces
SRR6475868,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475868_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475868_2.fastq,,saccharomyces
SRR6475869,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475869_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475869_2.fastq,,saccharomyces
SRR6475870,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475870_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475870_2.fastq,,saccharomyces
SRR6475871,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475871_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475871_2.fastq,,saccharomyces
SRR6475872,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475872_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475872_2.fastq,,saccharomyces
SRR6475873,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475873_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475873_2.fastq,,saccharomyces
SRR6475874,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475874_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475874_2.fastq,,saccharomyces
SRR6475875,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475875_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475875_2.fastq,,saccharomyces
SRR6475876,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475876_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475876_2.fastq,,saccharomyces
SRR6475877,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475877_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475877_2.fastq,,saccharomyces
SRR6475878,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475878_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475878_2.fastq,,saccharomyces
SRR6475879,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475879_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475879_2.fastq,,saccharomyces
SRR6475880,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475880_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475880_2.fastq,,saccharomyces
SRR6475882,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475882_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475882_2.fastq,,saccharomyces
SRR6475883,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475883_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475883_2.fastq,,saccharomyces
SRR6475884,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475884_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475884_2.fastq,,saccharomyces
SRR6475885,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475885_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475885_2.fastq,,saccharomyces
SRR6475886,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475886_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475886_2.fastq,,saccharomyces
SRR6475887,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475887_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475887_2.fastq,,saccharomyces
SRR6475888,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475888_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475888_2.fastq,,saccharomyces
SRR6475889,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475889_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475889_2.fastq,,saccharomyces
SRR6475890,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475890_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475890_2.fastq,,saccharomyces
SRR6475891,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475891_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475891_2.fastq,,saccharomyces
SRR6475892,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475892_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475892_2.fastq,,saccharomyces
SRR6475893,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475893_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475893_2.fastq,,saccharomyces
SRR6475894,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475894_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475894_2.fastq,,saccharomyces
SRR6475895,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475895_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475895_2.fastq,,saccharomyces
SRR6475896,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475896_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475896_2.fastq,,saccharomyces
SRR6475897,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475897_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475897_2.fastq,,saccharomyces
SRR6475898,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475898_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475898_2.fastq,,saccharomyces
SRR6475899,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475899_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475899_2.fastq,,saccharomyces
SRR6475900,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475900_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475900_2.fastq,,saccharomyces
SRR6475901,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475901_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475901_2.fastq,,saccharomyces
SRR6475902,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475902_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475902_2.fastq,,saccharomyces
SRR6475903,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475903_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475903_2.fastq,,saccharomyces
SRR6475904,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475904_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475904_2.fastq,,saccharomyces
SRR6475905,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475905_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475905_2.fastq,,saccharomyces
SRR6475906,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475906_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475906_2.fastq,,saccharomyces
SRR6475907,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475907_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475907_2.fastq,,saccharomyces
SRR6475908,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475908_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475908_2.fastq,,saccharomyces
SRR6475909,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475909_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475909_2.fastq,,saccharomyces
SRR6475910,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475910_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475910_2.fastq,,saccharomyces
SRR6475911,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475911_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475911_2.fastq,,saccharomyces
SRR6475912,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475912_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475912_2.fastq,,saccharomyces
SRR6475913,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475913_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475913_2.fastq,,saccharomyces
SRR6475914,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475914_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475914_2.fastq,,saccharomyces
SRR6475915,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475915_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475915_2.fastq,,saccharomyces
SRR6475916,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475916_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475916_2.fastq,,saccharomyces
SRR6475917,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475917_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475917_2.fastq,,saccharomyces
SRR6475918,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475918_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475918_2.fastq,,saccharomyces
SRR6475920,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475920_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475920_2.fastq,,saccharomyces
SRR6475921,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475921_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475921_2.fastq,,saccharomyces
SRR6475922,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475922_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475922_2.fastq,,saccharomyces
SRR6475923,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475923_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475923_2.fastq,,saccharomyces
SRR6475924,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475924_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475924_2.fastq,,saccharomyces
SRR6475925,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475925_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475925_2.fastq,,saccharomyces
SRR6475926,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475926_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475926_2.fastq,,saccharomyces
SRR6475927,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475927_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475927_2.fastq,,saccharomyces
SRR6475928,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475928_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475928_2.fastq,,saccharomyces
SRR6475929,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475929_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475929_2.fastq,,saccharomyces
SRR6475930,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475930_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475930_2.fastq,,saccharomyces
SRR6475931,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475931_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475931_2.fastq,,saccharomyces
SRR6475932,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475932_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475932_2.fastq,,saccharomyces
SRR6475933,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475933_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475933_2.fastq,,saccharomyces
SRR6475934,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475934_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475934_2.fastq,,saccharomyces
SRR6475935,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475935_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475935_2.fastq,,saccharomyces
SRR6475936,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475936_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475936_2.fastq,,saccharomyces
SRR6475937,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475937_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475937_2.fastq,,saccharomyces
SRR6475938,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475938_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475938_2.fastq,,saccharomyces
SRR6475939,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475939_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475939_2.fastq,,saccharomyces
SRR6475940,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475940_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475940_2.fastq,,saccharomyces
SRR6475941,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475941_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475941_2.fastq,,saccharomyces
SRR6475942,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475942_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475942_2.fastq,,saccharomyces
SRR6475943,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475943_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475943_2.fastq,,saccharomyces
SRR6475944,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475944_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475944_2.fastq,,saccharomyces
SRR6475946,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475946_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475946_2.fastq,,saccharomyces
SRR6475947,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475947_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475947_2.fastq,,saccharomyces
SRR6475948,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475948_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475948_2.fastq,,saccharomyces
SRR6475949,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475949_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475949_2.fastq,,saccharomyces
SRR6475950,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475950_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475950_2.fastq,,saccharomyces
SRR6475951,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475951_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475951_2.fastq,,saccharomyces
SRR6475952,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475952_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475952_2.fastq,,saccharomyces
SRR6475954,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475954_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475954_2.fastq,,saccharomyces
SRR6475955,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475955_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475955_2.fastq,,saccharomyces
SRR6475958,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475958_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475958_2.fastq,,saccharomyces
SRR6475959,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475959_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475959_2.fastq,,saccharomyces
SRR6475960,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475960_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475960_2.fastq,,saccharomyces
SRR6475961,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475961_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475961_2.fastq,,saccharomyces
SRR6475962,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475962_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475962_2.fastq,,saccharomyces
SRR6475963,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475963_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475963_2.fastq,,saccharomyces
SRR6475964,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475964_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475964_2.fastq,,saccharomyces
SRR6475965,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475965_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475965_2.fastq,,saccharomyces
SRR6475966,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475966_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475966_2.fastq,,saccharomyces
SRR6475968,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475968_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475968_2.fastq,,saccharomyces
SRR6475969,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475969_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475969_2.fastq,,saccharomyces
SRR6475970,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475970_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475970_2.fastq,,saccharomyces
