Locus,Taxon,Query_Length,Target_Length
ANOGA05434_OMA814084_Q7QD28_Anopheles_gambiae,12_A_gambiae,351,293
ANOGA05434_OMA814084_Q7QD28_Anopheles_gambiae,13_A_maculatus,351,222
ANOGA05434_OMA814084_Q7QD28_Anopheles_gambiae,14_A_melas,351,358
ANOGA05434_OMA814084_Q7QD28_Anopheles_gambiae,15_A_merus,351,313
ANOGA05434_OMA814084_Q7QD28_Anopheles_gambiae,16_A_minimus,351,326
ANOGA05434_OMA814084_Q7QD28_Anopheles_gambiae,17_A_quad_combined,351,334
ANOGA05434_OMA814084_Q7QD28_Anopheles_gambiae,18_A_sinensis,351,186
ANOGA05434_OMA814084_Q7QD28_Anopheles_gambiae,19_A_stephensi,351,343
ANOGA05434_OMA814084_Q7QD28_Anopheles_gambiae,1_A_aegypti,351,199
ANOGA05434_OMA814084_Q7QD28_Anopheles_gambiae,21_C_quinquefasciatus,351,201
ANOGA05434_OMA814084_Q7QD28_Anopheles_gambiae,2_A_albimanus,351,281
ANOGA05434_OMA814084_Q7QD28_Anopheles_gambiae,3_A_arabiensis,351,351
ANOGA05434_OMA814084_Q7QD28_Anopheles_gambiae,4_A_atroparvus,351,321
ANOGA05434_OMA814084_Q7QD28_Anopheles_gambiae,5_A_christyi,351,351
ANOGA05434_OMA814084_Q7QD28_Anopheles_gambiae,7_A_darlingi,351,350
ANOGA05434_OMA814084_Q7QD28_Anopheles_gambiae,8_A_dirus,351,246
ANOGA05434_OMA814084_Q7QD28_Anopheles_gambiae,9_A_epiroctus,351,325
ANOGA05445_OMA953187_Q7PQY7_Anopheles_gambiae,10_A_farauti,180,179
ANOGA05445_OMA953187_Q7PQY7_Anopheles_gambiae,11_funestris,180,180
ANOGA05445_OMA953187_Q7PQY7_Anopheles_gambiae,12_A_gambiae,180,177
ANOGA05445_OMA953187_Q7PQY7_Anopheles_gambiae,13_A_maculatus,180,164
ANOGA05445_OMA953187_Q7PQY7_Anopheles_gambiae,14_A_melas,180,181
ANOGA05445_OMA953187_Q7PQY7_Anopheles_gambiae,15_A_merus,180,177
ANOGA05445_OMA953187_Q7PQY7_Anopheles_gambiae,16_A_minimus,180,180
ANOGA05445_OMA953187_Q7PQY7_Anopheles_gambiae,17_A_quad_combined,180,180
ANOGA05445_OMA953187_Q7PQY7_Anopheles_gambiae,18_A_sinensis,180,177
ANOGA05445_OMA953187_Q7PQY7_Anopheles_gambiae,19_A_stephensi,180,180
ANOGA05445_OMA953187_Q7PQY7_Anopheles_gambiae,1_A_aegypti,180,177
ANOGA05445_OMA953187_Q7PQY7_Anopheles_gambiae,20_D_melanogaster,180,181
ANOGA05445_OMA953187_Q7PQY7_Anopheles_gambiae,21_C_quinquefasciatus,180,180
ANOGA05445_OMA953187_Q7PQY7_Anopheles_gambiae,2_A_albimanus,180,177
ANOGA05445_OMA953187_Q7PQY7_Anopheles_gambiae,3_A_arabiensis,180,180
ANOGA05445_OMA953187_Q7PQY7_Anopheles_gambiae,4_A_atroparvus,180,179
ANOGA05445_OMA953187_Q7PQY7_Anopheles_gambiae,5_A_christyi,180,180
ANOGA05445_OMA953187_Q7PQY7_Anopheles_gambiae,6_A_culici,180,177
ANOGA05445_OMA953187_Q7PQY7_Anopheles_gambiae,7_A_darlingi,180,180
ANOGA05445_OMA953187_Q7PQY7_Anopheles_gambiae,8_A_dirus,180,181
ANOGA05445_OMA953187_Q7PQY7_Anopheles_gambiae,9_A_epiroctus,180,181
ANOGA05458_OMA1192905_F5HKE1_Anopheles_gambiae,10_A_farauti,339,324
ANOGA05458_OMA1192905_F5HKE1_Anopheles_gambiae,11_funestris,339,339
ANOGA05458_OMA1192905_F5HKE1_Anopheles_gambiae,12_A_gambiae,339,339
ANOGA05458_OMA1192905_F5HKE1_Anopheles_gambiae,13_A_maculatus,339,325
ANOGA05458_OMA1192905_F5HKE1_Anopheles_gambiae,14_A_melas,339,336
ANOGA05458_OMA1192905_F5HKE1_Anopheles_gambiae,15_A_merus,339,310
ANOGA05458_OMA1192905_F5HKE1_Anopheles_gambiae,16_A_minimus,339,328
ANOGA05458_OMA1192905_F5HKE1_Anopheles_gambiae,17_A_quad_combined,339,339
ANOGA05458_OMA1192905_F5HKE1_Anopheles_gambiae,18_A_sinensis,339,340
ANOGA05458_OMA1192905_F5HKE1_Anopheles_gambiae,19_A_stephensi,339,339
ANOGA05458_OMA1192905_F5HKE1_Anopheles_gambiae,1_A_aegypti,339,329
ANOGA05458_OMA1192905_F5HKE1_Anopheles_gambiae,20_D_melanogaster,339,337
ANOGA05458_OMA1192905_F5HKE1_Anopheles_gambiae,21_C_quinquefasciatus,339,325
ANOGA05458_OMA1192905_F5HKE1_Anopheles_gambiae,2_A_albimanus,339,325
ANOGA05458_OMA1192905_F5HKE1_Anopheles_gambiae,3_A_arabiensis,339,340
ANOGA05458_OMA1192905_F5HKE1_Anopheles_gambiae,4_A_atroparvus,339,325
ANOGA05458_OMA1192905_F5HKE1_Anopheles_gambiae,5_A_christyi,339,336
ANOGA05458_OMA1192905_F5HKE1_Anopheles_gambiae,6_A_culici,339,310
ANOGA05458_OMA1192905_F5HKE1_Anopheles_gambiae,7_A_darlingi,339,292
ANOGA05458_OMA1192905_F5HKE1_Anopheles_gambiae,8_A_dirus,339,336
ANOGA05458_OMA1192905_F5HKE1_Anopheles_gambiae,9_A_epiroctus,339,336
ANOGA05459_OMA456479_Q7QD39_Anopheles_gambiae,10_A_farauti,615,213
ANOGA05459_OMA456479_Q7QD39_Anopheles_gambiae,11_funestris,615,608
ANOGA05459_OMA456479_Q7QD39_Anopheles_gambiae,12_A_gambiae,615,600
ANOGA05459_OMA456479_Q7QD39_Anopheles_gambiae,13_A_maculatus,615,266
ANOGA05459_OMA456479_Q7QD39_Anopheles_gambiae,14_A_melas,615,534
ANOGA05459_OMA456479_Q7QD39_Anopheles_gambiae,15_A_merus,615,445
ANOGA05459_OMA456479_Q7QD39_Anopheles_gambiae,16_A_minimus,615,351
ANOGA05459_OMA456479_Q7QD39_Anopheles_gambiae,17_A_quad_combined,615,561
ANOGA05459_OMA456479_Q7QD39_Anopheles_gambiae,18_A_sinensis,615,231
ANOGA05459_OMA456479_Q7QD39_Anopheles_gambiae,19_A_stephensi,615,606
ANOGA05459_OMA456479_Q7QD39_Anopheles_gambiae,1_A_aegypti,615,348
ANOGA05459_OMA456479_Q7QD39_Anopheles_gambiae,20_D_melanogaster,615,210
ANOGA05459_OMA456479_Q7QD39_Anopheles_gambiae,21_C_quinquefasciatus,615,367
ANOGA05459_OMA456479_Q7QD39_Anopheles_gambiae,2_A_albimanus,615,360
ANOGA05459_OMA456479_Q7QD39_Anopheles_gambiae,3_A_arabiensis,615,615
ANOGA05459_OMA456479_Q7QD39_Anopheles_gambiae,4_A_atroparvus,615,259
ANOGA05459_OMA456479_Q7QD39_Anopheles_gambiae,5_A_christyi,615,390
ANOGA05459_OMA456479_Q7QD39_Anopheles_gambiae,6_A_culici,615,210
ANOGA05459_OMA456479_Q7QD39_Anopheles_gambiae,7_A_darlingi,615,400
ANOGA05459_OMA456479_Q7QD39_Anopheles_gambiae,8_A_dirus,615,511
ANOGA05459_OMA456479_Q7QD39_Anopheles_gambiae,9_A_epiroctus,615,358
ANOGA05460_OMA1212040_Q7PRA2_Anopheles_gambiae,10_A_farauti,1813,925
ANOGA05460_OMA1212040_Q7PRA2_Anopheles_gambiae,11_funestris,1813,1811
ANOGA05460_OMA1212040_Q7PRA2_Anopheles_gambiae,12_A_gambiae,1813,1089
ANOGA05460_OMA1212040_Q7PRA2_Anopheles_gambiae,13_A_maculatus,1813,1644
ANOGA05460_OMA1212040_Q7PRA2_Anopheles_gambiae,14_A_melas,1813,1816
ANOGA05460_OMA1212040_Q7PRA2_Anopheles_gambiae,15_A_merus,1813,1786
ANOGA05460_OMA1212040_Q7PRA2_Anopheles_gambiae,16_A_minimus,1813,1809
ANOGA05460_OMA1212040_Q7PRA2_Anopheles_gambiae,17_A_quad_combined,1813,1815
ANOGA05460_OMA1212040_Q7PRA2_Anopheles_gambiae,18_A_sinensis,1813,1080
ANOGA05460_OMA1212040_Q7PRA2_Anopheles_gambiae,19_A_stephensi,1813,1643
ANOGA05460_OMA1212040_Q7PRA2_Anopheles_gambiae,1_A_aegypti,1813,1749
ANOGA05460_OMA1212040_Q7PRA2_Anopheles_gambiae,20_D_melanogaster,1813,1569
ANOGA05460_OMA1212040_Q7PRA2_Anopheles_gambiae,21_C_quinquefasciatus,1813,1761
ANOGA05460_OMA1212040_Q7PRA2_Anopheles_gambiae,2_A_albimanus,1813,1722
ANOGA05460_OMA1212040_Q7PRA2_Anopheles_gambiae,3_A_arabiensis,1813,1814
ANOGA05460_OMA1212040_Q7PRA2_Anopheles_gambiae,4_A_atroparvus,1813,1638
ANOGA05460_OMA1212040_Q7PRA2_Anopheles_gambiae,5_A_christyi,1813,1788
ANOGA05460_OMA1212040_Q7PRA2_Anopheles_gambiae,6_A_culici,1813,847
ANOGA05460_OMA1212040_Q7PRA2_Anopheles_gambiae,7_A_darlingi,1813,1788
ANOGA05460_OMA1212040_Q7PRA2_Anopheles_gambiae,8_A_dirus,1813,1817
ANOGA05460_OMA1212040_Q7PRA2_Anopheles_gambiae,9_A_epiroctus,1813,1792
ANOGA05471_OMA1218490_Q7QD46_Anopheles_gambiae,11_funestris,460,458
ANOGA05471_OMA1218490_Q7QD46_Anopheles_gambiae,12_A_gambiae,460,460
ANOGA05471_OMA1218490_Q7QD46_Anopheles_gambiae,13_A_maculatus,460,237
ANOGA05471_OMA1218490_Q7QD46_Anopheles_gambiae,14_A_melas,460,460
ANOGA05471_OMA1218490_Q7QD46_Anopheles_gambiae,15_A_merus,460,409
ANOGA05471_OMA1218490_Q7QD46_Anopheles_gambiae,16_A_minimus,460,458
ANOGA05471_OMA1218490_Q7QD46_Anopheles_gambiae,17_A_quad_combined,460,450
ANOGA05471_OMA1218490_Q7QD46_Anopheles_gambiae,18_A_sinensis,460,234
ANOGA05471_OMA1218490_Q7QD46_Anopheles_gambiae,19_A_stephensi,460,459
ANOGA05471_OMA1218490_Q7QD46_Anopheles_gambiae,1_A_aegypti,460,322
ANOGA05471_OMA1218490_Q7QD46_Anopheles_gambiae,21_C_quinquefasciatus,460,355
ANOGA05471_OMA1218490_Q7QD46_Anopheles_gambiae,2_A_albimanus,460,459
ANOGA05471_OMA1218490_Q7QD46_Anopheles_gambiae,3_A_arabiensis,460,460
ANOGA05471_OMA1218490_Q7QD46_Anopheles_gambiae,4_A_atroparvus,460,257
ANOGA05471_OMA1218490_Q7QD46_Anopheles_gambiae,5_A_christyi,460,461
ANOGA05471_OMA1218490_Q7QD46_Anopheles_gambiae,7_A_darlingi,460,454
ANOGA05471_OMA1218490_Q7QD46_Anopheles_gambiae,8_A_dirus,460,459
ANOGA05471_OMA1218490_Q7QD46_Anopheles_gambiae,9_A_epiroctus,460,456
ANOGA05472_OMA961011_Q7QD47_Anopheles_gambiae,10_A_farauti,932,223
ANOGA05472_OMA961011_Q7QD47_Anopheles_gambiae,11_funestris,932,897
ANOGA05472_OMA961011_Q7QD47_Anopheles_gambiae,12_A_gambiae,932,832
ANOGA05472_OMA961011_Q7QD47_Anopheles_gambiae,13_A_maculatus,932,668
ANOGA05472_OMA961011_Q7QD47_Anopheles_gambiae,14_A_melas,932,929
ANOGA05472_OMA961011_Q7QD47_Anopheles_gambiae,15_A_merus,932,762
ANOGA05472_OMA961011_Q7QD47_Anopheles_gambiae,16_A_minimus,932,812
ANOGA05472_OMA961011_Q7QD47_Anopheles_gambiae,17_A_quad_combined,932,822
ANOGA05472_OMA961011_Q7QD47_Anopheles_gambiae,18_A_sinensis,932,679
ANOGA05472_OMA961011_Q7QD47_Anopheles_gambiae,19_A_stephensi,932,825
ANOGA05472_OMA961011_Q7QD47_Anopheles_gambiae,1_A_aegypti,932,760
ANOGA05472_OMA961011_Q7QD47_Anopheles_gambiae,20_D_melanogaster,932,434
ANOGA05472_OMA961011_Q7QD47_Anopheles_gambiae,21_C_quinquefasciatus,932,877
ANOGA05472_OMA961011_Q7QD47_Anopheles_gambiae,2_A_albimanus,932,800
ANOGA05472_OMA961011_Q7QD47_Anopheles_gambiae,3_A_arabiensis,932,928
ANOGA05472_OMA961011_Q7QD47_Anopheles_gambiae,4_A_atroparvus,932,639
ANOGA05472_OMA961011_Q7QD47_Anopheles_gambiae,5_A_christyi,932,829
ANOGA05472_OMA961011_Q7QD47_Anopheles_gambiae,6_A_culici,932,217
ANOGA05472_OMA961011_Q7QD47_Anopheles_gambiae,7_A_darlingi,932,860
ANOGA05472_OMA961011_Q7QD47_Anopheles_gambiae,8_A_dirus,932,891
ANOGA05472_OMA961011_Q7QD47_Anopheles_gambiae,9_A_epiroctus,932,800
ANOGA05473_OMA964929_Q7QD48_Anopheles_gambiae,11_funestris,716,719
ANOGA05473_OMA964929_Q7QD48_Anopheles_gambiae,12_A_gambiae,716,666
ANOGA05473_OMA964929_Q7QD48_Anopheles_gambiae,13_A_maculatus,716,564
ANOGA05473_OMA964929_Q7QD48_Anopheles_gambiae,14_A_melas,716,718
ANOGA05473_OMA964929_Q7QD48_Anopheles_gambiae,15_A_merus,716,673
ANOGA05473_OMA964929_Q7QD48_Anopheles_gambiae,16_A_minimus,716,632
ANOGA05473_OMA964929_Q7QD48_Anopheles_gambiae,17_A_quad_combined,716,690
ANOGA05473_OMA964929_Q7QD48_Anopheles_gambiae,18_A_sinensis,716,382
ANOGA05473_OMA964929_Q7QD48_Anopheles_gambiae,19_A_stephensi,716,679
ANOGA05473_OMA964929_Q7QD48_Anopheles_gambiae,1_A_aegypti,716,604
ANOGA05473_OMA964929_Q7QD48_Anopheles_gambiae,20_D_melanogaster,716,584
ANOGA05473_OMA964929_Q7QD48_Anopheles_gambiae,21_C_quinquefasciatus,716,598
ANOGA05473_OMA964929_Q7QD48_Anopheles_gambiae,2_A_albimanus,716,582
ANOGA05473_OMA964929_Q7QD48_Anopheles_gambiae,3_A_arabiensis,716,717
ANOGA05473_OMA964929_Q7QD48_Anopheles_gambiae,4_A_atroparvus,716,261
ANOGA05473_OMA964929_Q7QD48_Anopheles_gambiae,5_A_christyi,716,631
ANOGA05473_OMA964929_Q7QD48_Anopheles_gambiae,7_A_darlingi,716,610
ANOGA05473_OMA964929_Q7QD48_Anopheles_gambiae,8_A_dirus,716,670
ANOGA05473_OMA964929_Q7QD48_Anopheles_gambiae,9_A_epiroctus,716,593
ANOGA05475_OMA877291_Q7PR98_Anopheles_gambiae,11_funestris,523,521
ANOGA05475_OMA877291_Q7PR98_Anopheles_gambiae,12_A_gambiae,523,530
ANOGA05475_OMA877291_Q7PR98_Anopheles_gambiae,13_A_maculatus,523,235
ANOGA05475_OMA877291_Q7PR98_Anopheles_gambiae,14_A_melas,523,461
ANOGA05475_OMA877291_Q7PR98_Anopheles_gambiae,15_A_merus,523,325
ANOGA05475_OMA877291_Q7PR98_Anopheles_gambiae,16_A_minimus,523,444
ANOGA05475_OMA877291_Q7PR98_Anopheles_gambiae,17_A_quad_combined,523,522
ANOGA05475_OMA877291_Q7PR98_Anopheles_gambiae,18_A_sinensis,523,247
ANOGA05475_OMA877291_Q7PR98_Anopheles_gambiae,19_A_stephensi,523,532
ANOGA05475_OMA877291_Q7PR98_Anopheles_gambiae,1_A_aegypti,523,423
ANOGA05475_OMA877291_Q7PR98_Anopheles_gambiae,20_D_melanogaster,523,356
ANOGA05475_OMA877291_Q7PR98_Anopheles_gambiae,21_C_quinquefasciatus,523,414
ANOGA05475_OMA877291_Q7PR98_Anopheles_gambiae,2_A_albimanus,523,424
ANOGA05475_OMA877291_Q7PR98_Anopheles_gambiae,3_A_arabiensis,523,524
ANOGA05475_OMA877291_Q7PR98_Anopheles_gambiae,4_A_atroparvus,523,169
ANOGA05475_OMA877291_Q7PR98_Anopheles_gambiae,5_A_christyi,523,345
ANOGA05475_OMA877291_Q7PR98_Anopheles_gambiae,7_A_darlingi,523,521
ANOGA05475_OMA877291_Q7PR98_Anopheles_gambiae,8_A_dirus,523,458
ANOGA05475_OMA877291_Q7PR98_Anopheles_gambiae,9_A_epiroctus,523,421
ANOGA05478_OMA961299_A0ND71_Anopheles_gambiae,11_funestris,913,915
ANOGA05478_OMA961299_A0ND71_Anopheles_gambiae,12_A_gambiae,913,896
ANOGA05478_OMA961299_A0ND71_Anopheles_gambiae,13_A_maculatus,913,535
ANOGA05478_OMA961299_A0ND71_Anopheles_gambiae,14_A_melas,913,813
ANOGA05478_OMA961299_A0ND71_Anopheles_gambiae,15_A_merus,913,759
ANOGA05478_OMA961299_A0ND71_Anopheles_gambiae,16_A_minimus,913,916
ANOGA05478_OMA961299_A0ND71_Anopheles_gambiae,17_A_quad_combined,913,803
ANOGA05478_OMA961299_A0ND71_Anopheles_gambiae,18_A_sinensis,913,409
ANOGA05478_OMA961299_A0ND71_Anopheles_gambiae,19_A_stephensi,913,902
ANOGA05478_OMA961299_A0ND71_Anopheles_gambiae,1_A_aegypti,913,664
ANOGA05478_OMA961299_A0ND71_Anopheles_gambiae,21_C_quinquefasciatus,913,781
ANOGA05478_OMA961299_A0ND71_Anopheles_gambiae,2_A_albimanus,913,781
ANOGA05478_OMA961299_A0ND71_Anopheles_gambiae,3_A_arabiensis,913,913
ANOGA05478_OMA961299_A0ND71_Anopheles_gambiae,4_A_atroparvus,913,449
ANOGA05478_OMA961299_A0ND71_Anopheles_gambiae,5_A_christyi,913,862
ANOGA05478_OMA961299_A0ND71_Anopheles_gambiae,7_A_darlingi,913,813
ANOGA05478_OMA961299_A0ND71_Anopheles_gambiae,8_A_dirus,913,900
ANOGA05478_OMA961299_A0ND71_Anopheles_gambiae,9_A_epiroctus,913,739
ANOGA05480_OMA719374_Q7QD52_Anopheles_gambiae,11_funestris,1393,1393
ANOGA05480_OMA719374_Q7QD52_Anopheles_gambiae,12_A_gambiae,1393,1388
ANOGA05480_OMA719374_Q7QD52_Anopheles_gambiae,13_A_maculatus,1393,831
ANOGA05480_OMA719374_Q7QD52_Anopheles_gambiae,14_A_melas,1393,1292
ANOGA05480_OMA719374_Q7QD52_Anopheles_gambiae,15_A_merus,1393,1210
ANOGA05480_OMA719374_Q7QD52_Anopheles_gambiae,16_A_minimus,1393,1266
ANOGA05480_OMA719374_Q7QD52_Anopheles_gambiae,17_A_quad_combined,1393,1378
ANOGA05480_OMA719374_Q7QD52_Anopheles_gambiae,18_A_sinensis,1393,630
ANOGA05480_OMA719374_Q7QD52_Anopheles_gambiae,19_A_stephensi,1393,1335
ANOGA05480_OMA719374_Q7QD52_Anopheles_gambiae,1_A_aegypti,1393,990
ANOGA05480_OMA719374_Q7QD52_Anopheles_gambiae,21_C_quinquefasciatus,1393,1038
ANOGA05480_OMA719374_Q7QD52_Anopheles_gambiae,2_A_albimanus,1393,1263
ANOGA05480_OMA719374_Q7QD52_Anopheles_gambiae,3_A_arabiensis,1393,1393
ANOGA05480_OMA719374_Q7QD52_Anopheles_gambiae,4_A_atroparvus,1393,452
ANOGA05480_OMA719374_Q7QD52_Anopheles_gambiae,5_A_christyi,1393,1095
ANOGA05480_OMA719374_Q7QD52_Anopheles_gambiae,7_A_darlingi,1393,1178
ANOGA05480_OMA719374_Q7QD52_Anopheles_gambiae,8_A_dirus,1393,1347
ANOGA05480_OMA719374_Q7QD52_Anopheles_gambiae,9_A_epiroctus,1393,1223
ANOGA05481_OMA1183200_Q7QD53_Anopheles_gambiae,11_funestris,293,287
ANOGA05481_OMA1183200_Q7QD53_Anopheles_gambiae,12_A_gambiae,293,293
ANOGA05481_OMA1183200_Q7QD53_Anopheles_gambiae,13_A_maculatus,293,158
ANOGA05481_OMA1183200_Q7QD53_Anopheles_gambiae,14_A_melas,293,293
ANOGA05481_OMA1183200_Q7QD53_Anopheles_gambiae,15_A_merus,293,289
ANOGA05481_OMA1183200_Q7QD53_Anopheles_gambiae,16_A_minimus,293,291
ANOGA05481_OMA1183200_Q7QD53_Anopheles_gambiae,17_A_quad_combined,293,293
ANOGA05481_OMA1183200_Q7QD53_Anopheles_gambiae,18_A_sinensis,293,78
ANOGA05481_OMA1183200_Q7QD53_Anopheles_gambiae,19_A_stephensi,293,286
ANOGA05481_OMA1183200_Q7QD53_Anopheles_gambiae,1_A_aegypti,293,203
ANOGA05481_OMA1183200_Q7QD53_Anopheles_gambiae,21_C_quinquefasciatus,293,195
ANOGA05481_OMA1183200_Q7QD53_Anopheles_gambiae,2_A_albimanus,293,287
ANOGA05481_OMA1183200_Q7QD53_Anopheles_gambiae,3_A_arabiensis,293,293
ANOGA05481_OMA1183200_Q7QD53_Anopheles_gambiae,4_A_atroparvus,293,114
ANOGA05481_OMA1183200_Q7QD53_Anopheles_gambiae,5_A_christyi,293,289
ANOGA05481_OMA1183200_Q7QD53_Anopheles_gambiae,7_A_darlingi,293,298
ANOGA05481_OMA1183200_Q7QD53_Anopheles_gambiae,8_A_dirus,293,293
ANOGA05481_OMA1183200_Q7QD53_Anopheles_gambiae,9_A_epiroctus,293,246
ANOGA05486_OMA916860_Q7QD56_Anopheles_gambiae,11_funestris,271,261
ANOGA05486_OMA916860_Q7QD56_Anopheles_gambiae,12_A_gambiae,271,262
ANOGA05486_OMA916860_Q7QD56_Anopheles_gambiae,13_A_maculatus,271,185
ANOGA05486_OMA916860_Q7QD56_Anopheles_gambiae,14_A_melas,271,262
ANOGA05486_OMA916860_Q7QD56_Anopheles_gambiae,15_A_merus,271,214
ANOGA05486_OMA916860_Q7QD56_Anopheles_gambiae,16_A_minimus,271,263
ANOGA05486_OMA916860_Q7QD56_Anopheles_gambiae,17_A_quad_combined,271,212
ANOGA05486_OMA916860_Q7QD56_Anopheles_gambiae,18_A_sinensis,271,174
ANOGA05486_OMA916860_Q7QD56_Anopheles_gambiae,19_A_stephensi,271,262
ANOGA05486_OMA916860_Q7QD56_Anopheles_gambiae,1_A_aegypti,271,212
ANOGA05486_OMA916860_Q7QD56_Anopheles_gambiae,21_C_quinquefasciatus,271,211
ANOGA05486_OMA916860_Q7QD56_Anopheles_gambiae,2_A_albimanus,271,246
ANOGA05486_OMA916860_Q7QD56_Anopheles_gambiae,3_A_arabiensis,271,271
ANOGA05486_OMA916860_Q7QD56_Anopheles_gambiae,4_A_atroparvus,271,52
ANOGA05486_OMA916860_Q7QD56_Anopheles_gambiae,5_A_christyi,271,264
ANOGA05486_OMA916860_Q7QD56_Anopheles_gambiae,7_A_darlingi,271,257
ANOGA05486_OMA916860_Q7QD56_Anopheles_gambiae,8_A_dirus,271,253
ANOGA05486_OMA916860_Q7QD56_Anopheles_gambiae,9_A_epiroctus,271,219
ANOGA05488_OMA1179969_Q7QD58_Anopheles_gambiae,11_funestris,1019,1017
ANOGA05488_OMA1179969_Q7QD58_Anopheles_gambiae,12_A_gambiae,1019,873
ANOGA05488_OMA1179969_Q7QD58_Anopheles_gambiae,13_A_maculatus,1019,702
ANOGA05488_OMA1179969_Q7QD58_Anopheles_gambiae,14_A_melas,1019,1003
ANOGA05488_OMA1179969_Q7QD58_Anopheles_gambiae,15_A_merus,1019,954
ANOGA05488_OMA1179969_Q7QD58_Anopheles_gambiae,16_A_minimus,1019,966
ANOGA05488_OMA1179969_Q7QD58_Anopheles_gambiae,17_A_quad_combined,1019,945
ANOGA05488_OMA1179969_Q7QD58_Anopheles_gambiae,18_A_sinensis,1019,306
ANOGA05488_OMA1179969_Q7QD58_Anopheles_gambiae,19_A_stephensi,1019,928
ANOGA05488_OMA1179969_Q7QD58_Anopheles_gambiae,1_A_aegypti,1019,915
ANOGA05488_OMA1179969_Q7QD58_Anopheles_gambiae,20_D_melanogaster,1019,107
ANOGA05488_OMA1179969_Q7QD58_Anopheles_gambiae,21_C_quinquefasciatus,1019,799
ANOGA05488_OMA1179969_Q7QD58_Anopheles_gambiae,2_A_albimanus,1019,903
ANOGA05488_OMA1179969_Q7QD58_Anopheles_gambiae,3_A_arabiensis,1019,1029
ANOGA05488_OMA1179969_Q7QD58_Anopheles_gambiae,4_A_atroparvus,1019,269
ANOGA05488_OMA1179969_Q7QD58_Anopheles_gambiae,5_A_christyi,1019,857
ANOGA05488_OMA1179969_Q7QD58_Anopheles_gambiae,7_A_darlingi,1019,1001
ANOGA05488_OMA1179969_Q7QD58_Anopheles_gambiae,8_A_dirus,1019,1014
ANOGA05488_OMA1179969_Q7QD58_Anopheles_gambiae,9_A_epiroctus,1019,743
ANOGA05497_OMA846448_Q7QD63_Anopheles_gambiae,11_funestris,233,231
ANOGA05497_OMA846448_Q7QD63_Anopheles_gambiae,12_A_gambiae,233,233
ANOGA05497_OMA846448_Q7QD63_Anopheles_gambiae,13_A_maculatus,233,128
ANOGA05497_OMA846448_Q7QD63_Anopheles_gambiae,14_A_melas,233,233
ANOGA05497_OMA846448_Q7QD63_Anopheles_gambiae,15_A_merus,233,228
ANOGA05497_OMA846448_Q7QD63_Anopheles_gambiae,16_A_minimus,233,231
ANOGA05497_OMA846448_Q7QD63_Anopheles_gambiae,17_A_quad_combined,233,233
ANOGA05497_OMA846448_Q7QD63_Anopheles_gambiae,18_A_sinensis,233,137
ANOGA05497_OMA846448_Q7QD63_Anopheles_gambiae,19_A_stephensi,233,185
ANOGA05497_OMA846448_Q7QD63_Anopheles_gambiae,1_A_aegypti,233,179
ANOGA05497_OMA846448_Q7QD63_Anopheles_gambiae,21_C_quinquefasciatus,233,177
ANOGA05497_OMA846448_Q7QD63_Anopheles_gambiae,2_A_albimanus,233,181
ANOGA05497_OMA846448_Q7QD63_Anopheles_gambiae,3_A_arabiensis,233,233
ANOGA05497_OMA846448_Q7QD63_Anopheles_gambiae,4_A_atroparvus,233,163
ANOGA05497_OMA846448_Q7QD63_Anopheles_gambiae,5_A_christyi,233,207
ANOGA05497_OMA846448_Q7QD63_Anopheles_gambiae,7_A_darlingi,233,185
ANOGA05497_OMA846448_Q7QD63_Anopheles_gambiae,8_A_dirus,233,186
ANOGA05497_OMA846448_Q7QD63_Anopheles_gambiae,9_A_epiroctus,233,157
ANOGA05498_OMA944937_Q7QD64_Anopheles_gambiae,11_funestris,351,340
ANOGA05498_OMA944937_Q7QD64_Anopheles_gambiae,12_A_gambiae,351,351
ANOGA05498_OMA944937_Q7QD64_Anopheles_gambiae,13_A_maculatus,351,120
ANOGA05498_OMA944937_Q7QD64_Anopheles_gambiae,14_A_melas,351,305
ANOGA05498_OMA944937_Q7QD64_Anopheles_gambiae,15_A_merus,351,210
ANOGA05498_OMA944937_Q7QD64_Anopheles_gambiae,16_A_minimus,351,352
ANOGA05498_OMA944937_Q7QD64_Anopheles_gambiae,17_A_quad_combined,351,354
ANOGA05498_OMA944937_Q7QD64_Anopheles_gambiae,18_A_sinensis,351,136
ANOGA05498_OMA944937_Q7QD64_Anopheles_gambiae,19_A_stephensi,351,340
ANOGA05498_OMA944937_Q7QD64_Anopheles_gambiae,2_A_albimanus,351,320
ANOGA05498_OMA944937_Q7QD64_Anopheles_gambiae,3_A_arabiensis,351,354
ANOGA05498_OMA944937_Q7QD64_Anopheles_gambiae,4_A_atroparvus,351,106
ANOGA05498_OMA944937_Q7QD64_Anopheles_gambiae,5_A_christyi,351,310
ANOGA05498_OMA944937_Q7QD64_Anopheles_gambiae,7_A_darlingi,351,328
ANOGA05498_OMA944937_Q7QD64_Anopheles_gambiae,8_A_dirus,351,319
ANOGA05498_OMA944937_Q7QD64_Anopheles_gambiae,9_A_epiroctus,351,221
ANOGA05610_OMA977782_A0NDA5_Anopheles_gambiae,10_A_farauti,737,126
ANOGA05610_OMA977782_A0NDA5_Anopheles_gambiae,11_funestris,737,722
ANOGA05610_OMA977782_A0NDA5_Anopheles_gambiae,12_A_gambiae,737,732
